primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,duration_s,sw_col
carcha1,[],['call'],-27.1596,26.4702,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/540724,carcha1/XC540724.ogg,23.144,carcha1
carcha1,[],"['adult', 'call', 'sex uncertain']",-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/544603,carcha1/XC544603.ogg,22.151,carcha1
carcha1,[],"['adult', 'call', 'sex uncertain']",-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/549589,carcha1/XC549589.ogg,57.6,carcha1
carcha1,[],"['adult', 'call', 'sex uncertain']",-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/555597,carcha1/XC555597.ogg,25.99184375,carcha1
carcha1,[],"['adult', 'call', 'sex uncertain']",-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/559368,carcha1/XC559368.ogg,55.7714375,carcha1
carcha1,[],"['adult', 'call', 'sex uncertain']",-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/576302,carcha1/XC576302.ogg,28.682,carcha1
carcha1,[],"['adult', 'call', 'male']",-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/578852,carcha1/XC578852.ogg,35.683,carcha1
carcha1,[],"['adult', 'subsong']",-26.5713,26.7293,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/579005,carcha1/XC579005.ogg,20.636,carcha1
carcha1,['hadibi1'],"['adult', 'dawn song', 'sex uncertain']",-33.2945,26.5106,Cossypha caffra,Cape Robin-Chat,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/583164,carcha1/XC583164.ogg,366.262,carcha1
carcha1,[],['song'],-3.3691,36.7164,Cossypha caffra,Cape Robin-Chat,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/585215,carcha1/XC585215.ogg,3.864,carcha1
carcha1,['chibat1'],"['adult', 'song']",-26.7731,26.6954,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/586767,carcha1/XC586767.ogg,43.284,carcha1
carcha1,['helgui'],"['adult', 'song']",-26.8876,26.485,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/590845,carcha1/XC590845.ogg,41.691,carcha1
carcha1,[],"['adult', 'song']",-26.6637,26.4842,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/592853,carcha1/XC592853.ogg,25.077,carcha1
carcha1,[],"['adult', 'call', 'sex uncertain']",-28.0427,26.2972,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/597248,carcha1/XC597248.ogg,37.825,carcha1
carcha1,[],['song'],-30.8994,24.6276,Cossypha caffra,Cape Robin-Chat,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/600605,carcha1/XC600605.ogg,33.7763125,carcha1
carcha1,[],"['adult', 'sex uncertain', 'song']",-3.3691,36.7164,Cossypha caffra,Cape Robin-Chat,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/600818,carcha1/XC600818.ogg,70.426125,carcha1
carcha1,[],['call'],-28.6999,17.5332,Cossypha caffra,Cape Robin-Chat,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/613461,carcha1/XC613461.ogg,41.29959375,carcha1
carcha1,['litswi1'],"['adult', 'male', 'song']",-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/617797,carcha1/XC617797.ogg,81.763,carcha1
carcha1,[],"['life stage uncertain', 'sex uncertain', 'song']",-2.9433,37.5081,Cossypha caffra,Cape Robin-Chat,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/627665,carcha1/XC627665.ogg,30.408,carcha1
carcha1,['ratcis1'],"['adult', 'alarm call']",-27.07,26.5976,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/628178,carcha1/XC628178.ogg,24.267,carcha1
carcha1,[],"['adult', 'call', 'male']",-29.1566,26.1974,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/636024,carcha1/XC636024.ogg,105.116,carcha1
carcha1,['laudov1'],"['Voices', 'adult', 'song']",-26.8164,26.6501,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/640410,carcha1/XC640410.ogg,31.608,carcha1
carcha1,[],"['adult', 'call']",-26.8167,26.6504,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/642939,carcha1/XC642939.ogg,16.169,carcha1
carcha1,[],"['adult', 'call']",-26.7481,26.5844,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/645445,carcha1/XC645445.ogg,28.891,carcha1
carcha1,['laudov1'],"['adult', 'male', 'song']",-33.1501,26.3985,Cossypha caffra,Cape Robin-Chat,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/646882,carcha1/XC646882.ogg,54.23,carcha1
carcha1,[],"['adult', 'call']",-26.8104,26.4424,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/650083,carcha1/XC650083.ogg,16.77,carcha1
carcha1,[],"['adult', 'sex uncertain', 'song']",-2.9433,37.5081,Cossypha caffra,Cape Robin-Chat,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/652323,carcha1/XC652323.ogg,45.264,carcha1
carcha1,"['brubru1', 'laudov1']","['adult', 'sex uncertain', 'song']",-26.5079,26.7886,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/652746,carcha1/XC652746.ogg,28.76,carcha1
carcha1,['hadibi1'],"['adult', 'sex uncertain', 'song']",-26.5713,26.7293,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/656453,carcha1/XC656453.ogg,50.128,carcha1
carcha1,[],"['adult', 'male', 'song']",-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/657605,carcha1/XC657605.ogg,64.078,carcha1
carcha1,[],"['adult', 'male', 'song']",-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/657606,carcha1/XC657606.ogg,59.219,carcha1
carcha1,"['egygoo', 'hadibi1']","['adult', 'sex uncertain', 'song']",-26.7464,26.7859,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/658459,carcha1/XC658459.ogg,33.88,carcha1
carcha1,[],"['adult', 'male', 'song']",-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/661773,carcha1/XC661773.ogg,172.93,carcha1
carcha1,"['reedov1', 'rindov']","['adult', 'sex uncertain', 'song']",-26.5713,26.7293,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/662462,carcha1/XC662462.ogg,46.759,carcha1
carcha1,['piecro1'],"['adult', 'sex uncertain', 'song']",-26.8168,26.6505,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/663646,carcha1/XC663646.ogg,27.924,carcha1
carcha1,[],"['adult', 'female', 'male', 'song']",-26.7365,26.7087,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/663647,carcha1/XC663647.ogg,46.706,carcha1
carcha1,[],"['adult', 'duet', 'sex uncertain', 'song']",-33.1542,26.3962,Cossypha caffra,Cape Robin-Chat,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/664351,carcha1/XC664351.ogg,72.202,carcha1
carcha1,[],"['adult', 'alarm call', 'sex uncertain']",-33.2076,26.8485,Cossypha caffra,Cape Robin-Chat,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/664382,carcha1/XC664382.ogg,21.995,carcha1
carcha1,"['affeag1', 'wbswea1']","['adult', 'sex uncertain', 'song']",-26.9596,26.7538,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/665429,carcha1/XC665429.ogg,21.289,carcha1
carcha1,[],['song'],-33.6528,26.6126,Cossypha caffra,Cape Robin-Chat,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/667013,carcha1/XC667013.ogg,40.15021875,carcha1
carcha1,[],"['adult', 'sex uncertain', 'song']",-2.9433,37.5081,Cossypha caffra,Cape Robin-Chat,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667273,carcha1/XC667273.ogg,46.344,carcha1
carcha1,[],"['adult', 'sex uncertain']",-26.8212,26.6122,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/667525,carcha1/XC667525.ogg,35.134,carcha1
carcha1,[],"['adult', 'dawn song', 'sex uncertain']",-33.2942,26.5111,Cossypha caffra,Cape Robin-Chat,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,http://xeno-canto.org/670929,carcha1/XC670929.ogg,35.84,carcha1
carcha1,[],"['adult', 'sex uncertain', 'song']",-26.8212,26.6122,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,http://xeno-canto.org/671253,carcha1/XC671253.ogg,34.977,carcha1
carcha1,['rindov'],"['adult', 'sex uncertain', 'song']",-26.5712,26.7293,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/671576,carcha1/XC671576.ogg,35.5,carcha1
carcha1,[],"['adult', 'sex uncertain', 'song']",-2.9433,37.5081,Cossypha caffra,Cape Robin-Chat,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/678603,carcha1/XC678603.ogg,31.2424375,carcha1
carcha1,['carwoo1'],"['Windmill', 'adult', 'cattle', 'sex uncertain', 'song', 'traffic noise']",-26.8876,26.4845,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,http://xeno-canto.org/679603,carcha1/XC679603.ogg,44.46,carcha1
carcha1,[],"['adult', 'sex uncertain', 'song']",-26.5713,26.7293,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,http://xeno-canto.org/689414,carcha1/XC689414.ogg,25.129,carcha1
carcha1,[],"['adult', 'sex uncertain', 'song']",-26.7365,26.7086,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/694099,carcha1/XC694099.ogg,38.034,carcha1
carcha1,[],[''],-30.5344,26.6275,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/720297,carcha1/XC720297.ogg,127.66040625,carcha1
carcha1,[],[''],-29.153,26.1924,Cossypha caffra,Cape Robin-Chat,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/737205,carcha1/XC737205.ogg,124.63,carcha1
carcha1,[],[''],-33.2946,26.5104,Cossypha caffra,Cape Robin-Chat,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/748951,carcha1/XC748951.ogg,17.946,carcha1
carcha1,[],[''],-33.2946,26.5104,Cossypha caffra,Cape Robin-Chat,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/748956,carcha1/XC748956.ogg,14.262,carcha1
carwoo1,[],['call'],-29.1384,24.3526,Chloropicus fuscescens,Cardinal Woodpecker,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/126500,carwoo1/XC126500.ogg,7.26203125,carwoo1
carwoo1,[],['call'],-0.636,34.117,Chloropicus fuscescens,Cardinal Woodpecker,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/163722,carwoo1/XC163722.ogg,27.24571875,carwoo1
carwoo1,"['hoopoe', 'litswi1']",['pecking'],9.7811,44.4448,Chloropicus fuscescens,Cardinal Woodpecker,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/173496,carwoo1/XC173496.ogg,28.21225,carwoo1
carwoo1,[],"['call', 'male']",-6.7849,33.7788,Chloropicus fuscescens,Cardinal Woodpecker,Thibaut Chansac,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/201217,carwoo1/XC201217.ogg,3.39590625,carwoo1
carwoo1,[],['flight call'],2.21,31.562,Chloropicus fuscescens,Cardinal Woodpecker,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/289268,carwoo1/XC289268.ogg,6.269375,carwoo1
carwoo1,[],['call'],-33.2947,26.511,Chloropicus fuscescens,Cardinal Woodpecker,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/294063,carwoo1/XC294063.ogg,76.368,carwoo1
carwoo1,"['carcha1', 'gyhbus1']",['drumming'],-33.2944,26.5111,Chloropicus fuscescens,Cardinal Woodpecker,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/319335,carwoo1/XC319335.ogg,64.872,carwoo1
carwoo1,[],['call'],-12.8268,35.1897,Chloropicus fuscescens,Cardinal Woodpecker,Gabriel A. Jamie,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/345955,carwoo1/XC345955.ogg,26.59265625,carwoo1
carwoo1,"['blbpuf2', 'laudov1']",['call'],-25.3071,27.449,Chloropicus fuscescens,Cardinal Woodpecker,Faansie Peacock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/364552,carwoo1/XC364552.ogg,7.296,carwoo1
carwoo1,[],['call'],-33.1278,26.4259,Chloropicus fuscescens,Cardinal Woodpecker,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/376046,carwoo1/XC376046.ogg,55.90203125,carwoo1
carwoo1,[],"['call', 'female', 'male']",-32.1762,27.3156,Chloropicus fuscescens,Cardinal Woodpecker,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/379055,carwoo1/XC379055.ogg,10.9453125,carwoo1
carwoo1,[],['call'],-28.8053,26.1242,Chloropicus fuscescens,Cardinal Woodpecker,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/381489,carwoo1/XC381489.ogg,30.744,carwoo1
carwoo1,['laudov1'],"['call', 'male']",-32.2569,24.5341,Chloropicus fuscescens,Cardinal Woodpecker,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/392956,carwoo1/XC392956.ogg,54.77878125,carwoo1
carwoo1,['vimwea1'],['call'],-2.8145,37.4113,Chloropicus fuscescens,Cardinal Woodpecker,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/397514,carwoo1/XC397514.ogg,4.44,carwoo1
carwoo1,"['afpfly1', 'btweye2', 'combul2', 'grbcam1']","['call', 'drumming']",12.3747,-12.3227,Chloropicus fuscescens,Cardinal Woodpecker,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/405130,carwoo1/XC405130.ogg,17.11,carwoo1
carwoo1,[],['call'],-32.228,24.641,Chloropicus fuscescens,Cardinal Woodpecker,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/406714,carwoo1/XC406714.ogg,61.38775,carwoo1
carwoo1,"['combul2', 'rindov', 'tafpri1']",['alarm call'],-33.501,26.818,Chloropicus fuscescens,Cardinal Woodpecker,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/424181,carwoo1/XC424181.ogg,13.92325,carwoo1
carwoo1,['combul2'],"['alarm call', 'call']",-33.501,26.818,Chloropicus fuscescens,Cardinal Woodpecker,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/424182,carwoo1/XC424182.ogg,8.3069375,carwoo1
carwoo1,[],"['call', 'drumming', 'gives drumming call']",-28.2715,27.7669,Chloropicus fuscescens,Cardinal Woodpecker,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/435801,carwoo1/XC435801.ogg,166.086,carwoo1
carwoo1,[],['call'],-33.2947,26.5112,Chloropicus fuscescens,Cardinal Woodpecker,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/439719,carwoo1/XC439719.ogg,34.24653125,carwoo1
carwoo1,[],['call'],-26.6929,26.6898,Chloropicus fuscescens,Cardinal Woodpecker,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/444459,carwoo1/XC444459.ogg,26.3575625,carwoo1
carwoo1,[],['song'],6.0773,12.8681,Chloropicus fuscescens,Cardinal Woodpecker,Andres Angulo ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/468015,carwoo1/XC468015.ogg,2.568,carwoo1
carwoo1,['egygoo'],['call'],-24.0885,31.07,Chloropicus fuscescens,Cardinal Woodpecker,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/489223,carwoo1/XC489223.ogg,51.24,carwoo1
carwoo1,['wbswea1'],"['call', 'drumming']",-28.2715,27.7669,Chloropicus fuscescens,Cardinal Woodpecker,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/498186,carwoo1/XC498186.ogg,104.097,carwoo1
carwoo1,"['chibat1', 'combul2']","['Call', 'drumming']",-24.3834,30.9334,Chloropicus fuscescens,Cardinal Woodpecker,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/502371,carwoo1/XC502371.ogg,83.232,carwoo1
carwoo1,"['abhori1', 'gyhbus1']","['call', 'drumming']",-24.3834,30.9334,Chloropicus fuscescens,Cardinal Woodpecker,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/502400,carwoo1/XC502400.ogg,274.224,carwoo1
carwoo1,"['hadibi1', 'subbus1']","['adult', 'call', 'sex uncertain']",-26.5725,26.7289,Chloropicus fuscescens,Cardinal Woodpecker,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/511754,carwoo1/XC511754.ogg,5.407,carwoo1
carwoo1,"['carcha1', 'piecro1', 'reedov1']","['adult', 'call', 'drumming', 'male']",-26.8166,26.6501,Chloropicus fuscescens,Cardinal Woodpecker,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/573186,carwoo1/XC573186.ogg,8.202,carwoo1
carwoo1,"['carcha1', 'helgui']","['adult', 'call']",-26.8876,26.485,Chloropicus fuscescens,Cardinal Woodpecker,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/590844,carwoo1/XC590844.ogg,35.787,carwoo1
carwoo1,[],['call'],-3.1481,36.6951,Chloropicus fuscescens,Cardinal Woodpecker,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/596301,carwoo1/XC596301.ogg,40.176,carwoo1
carwoo1,[],['call'],-0.636,34.117,Chloropicus fuscescens,Cardinal Woodpecker,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/608242,carwoo1/XC608242.ogg,9.37796875,carwoo1
carwoo1,"['laudov1', 'reedov1']","['adult', 'call', 'drumming', 'sex uncertain']",-33.1539,26.397,Chloropicus fuscescens,Cardinal Woodpecker,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/610175,carwoo1/XC610175.ogg,25.129,carwoo1
carwoo1,['brctch1'],"['adult', 'call']",-26.7985,26.5606,Chloropicus fuscescens,Cardinal Woodpecker,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/611687,carwoo1/XC611687.ogg,3.082,carwoo1
carwoo1,[],"['adult', 'female', 'flight call']",-26.8075,26.2684,Chloropicus fuscescens,Cardinal Woodpecker,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/618622,carwoo1/XC618622.ogg,1.515,carwoo1
carwoo1,[],"['Bell cricket', 'adult', 'call', 'drumming', 'male']",-26.7387,26.707,Chloropicus fuscescens,Cardinal Woodpecker,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/636646,carwoo1/XC636646.ogg,27.115,carwoo1
carwoo1,[],"['juvenile', 'male', 'song']",-31.8663,26.8496,Chloropicus fuscescens,Cardinal Woodpecker,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/640598,carwoo1/XC640598.ogg,27.611,carwoo1
carwoo1,[],"['Pecking sounds of woodpecker', 'adult', 'male']",-32.2108,25.4742,Chloropicus fuscescens,Cardinal Woodpecker,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/651254,carwoo1/XC651254.ogg,46.872,carwoo1
carwoo1,[],"['Children playing', 'adult', 'drumming', 'sex uncertain']",-26.817,26.6502,Chloropicus fuscescens,Cardinal Woodpecker,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/658254,carwoo1/XC658254.ogg,15.934,carwoo1
carwoo1,[],['call'],-12.45,31.289,Chloropicus fuscescens,Cardinal Woodpecker,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/660761,carwoo1/XC660761.ogg,4.728,carwoo1
carwoo1,[],"['Windmill turning', 'adult', 'call', 'female', 'male']",-26.887,26.4841,Chloropicus fuscescens,Cardinal Woodpecker,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/672423,carwoo1/XC672423.ogg,48.013,carwoo1
carwoo1,[],"['adult', 'call', 'male']",-29.153,26.1924,Chloropicus fuscescens,Cardinal Woodpecker,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/691843,carwoo1/XC691843.ogg,383.242,carwoo1
carwoo1,[],"['adult', 'call', 'female']",-26.8172,26.6092,Chloropicus fuscescens,Cardinal Woodpecker,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,http://xeno-canto.org/692703,carwoo1/XC692703.ogg,56.685,carwoo1
carwoo1,[],[''],-2.9858,37.5975,Chloropicus fuscescens,Cardinal Woodpecker,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/723665,carwoo1/XC723665.ogg,8.304,carwoo1
categr,[],['call'],28.899,-81.808,Bubulcus ibis,Cattle Egret,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/108820,categr/XC108820.ogg,10.248,categr
categr,[],"['flight call', 'song']",-20.8004,-42.8884,Bubulcus ibis,Cattle Egret,Noé Eiterer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,https://www.xeno-canto.org/113766,categr/XC113766.ogg,2.0114375,categr
categr,[],['Roosting place'],36.728,-4.1073,Bubulcus ibis,Cattle Egret,Jorge Garzón,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/117115,categr/XC117115.ogg,61.04815625,categr
categr,[],['call'],18.484,-95.021,Bubulcus ibis,Cattle Egret,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/124271,categr/XC124271.ogg,73.95265625,categr
categr,[],['call'],32.2564,-8.9781,Bubulcus ibis,Cattle Egret,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/125870,categr/XC125870.ogg,16.704,categr
categr,[],['dormitory'],-27.0068,-50.0212,Bubulcus ibis,Cattle Egret,Douglas Meyer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.0,https://www.xeno-canto.org/129098,categr/XC129098.ogg,42.228,categr
