id,gen,sp,common_name,author,latitude,longitude,type,url,file-name,license,time,secondary_labels,scientific_name,rating,filename,primary_label,au_len,sample_rate,duration_s,all_labels
797043,Delichon,urbicum,Common House Martin,Sven Normant,48.0382,-4.8497,['flight call'],https://xeno-canto.org/797043,XC797043-Hirondelle_de_fenêtre_Delichon_urbicum_flight_calls_Sein.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,17:00,[],Delichon urbicum,,CommonHouseMartin/797043.mp3,cohmar1,638880.0,48000.0,13.31,['cohmar1']
793822,Delichon,urbicum,Common House Martin,Nelson Conceição,37.0931,-7.7055,['call'],https://xeno-canto.org/793822,XC793822-230221-055949AndorinhaBeirais.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,05:59,[],Delichon urbicum,,CommonHouseMartin/793822.mp3,cohmar1,634466.0,48000.0,13.218041666666666,['cohmar1']
792855,Delichon,urbicum,Common House Martin,João Tomás,42.9379,-6.3122,['alarm call'],https://xeno-canto.org/792855,XC792855-Delichon-urbicum_09_04_23_allarm-call_Villablino_melhor.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00,[],Delichon urbicum,,CommonHouseMartin/792855.mp3,cohmar1,364544.0,44100.0,8.266303854875284,['cohmar1']
792854,Delichon,urbicum,Common House Martin,João Tomás,42.9379,-6.3122,['alarm call'],https://xeno-canto.org/792854,XC792854-Delichon-urbicum_09_04_23_allarm-call_Villablino.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Delichon urbicum,,CommonHouseMartin/792854.mp3,cohmar1,403968.0,44100.0,9.160272108843538,['cohmar1']
792853,Delichon,urbicum,Common House Martin,João Tomás,42.9379,-6.3122,['call'],https://xeno-canto.org/792853,XC792853-Delichon-urbicum_07_04_23_call_Villablino_1.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00,[],Delichon urbicum,,CommonHouseMartin/792853.mp3,cohmar1,1131520.0,44100.0,25.65804988662132,['cohmar1']
792851,Delichon,urbicum,Common House Martin,João Tomás,42.9379,-6.3122,['call'],https://xeno-canto.org/792851,XC792851-Delichon-urbicum_09_04_23_call_Villablino_7.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Delichon urbicum,,CommonHouseMartin/792851.mp3,cohmar1,497664.0,44100.0,11.284897959183674,['cohmar1']
792850,Delichon,urbicum,Common House Martin,João Tomás,42.9379,-6.3122,['call'],https://xeno-canto.org/792850,XC792850-Delichon-urbicum_call_08_04_23_Villablino_5.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00,[],Delichon urbicum,,CommonHouseMartin/792850.mp3,cohmar1,2323456.0,44100.0,52.68607709750567,['cohmar1']
792837,Delichon,urbicum,Common House Martin,João Tomás,42.9379,-6.3122,"['call', 'song']",https://xeno-canto.org/792837,XC792837-Delichon-urbicum_call_08_04_23_Villablino_3.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00,[],Delichon urbicum,,CommonHouseMartin/792837.mp3,cohmar1,4191744.0,44100.0,95.0508843537415,['cohmar1']
792835,Delichon,urbicum,Common House Martin,João Tomás,42.9379,-6.3122,"['call', 'song']",https://xeno-canto.org/792835,XC792835-Delichon-urbicum_07_04_23_call_Villablino_2.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00,[],Delichon urbicum,,CommonHouseMartin/792835.mp3,cohmar1,2689024.0,44100.0,60.97560090702948,['cohmar1']
791964,Delichon,urbicum,Common House Martin,João Tomás,42.9379,-6.3122,['alarm call'],https://xeno-canto.org/791964,XC791964-Delichon-urbicum_09_04_23_allarm-call_Villablino_melhor.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,09:00,[],Delichon urbicum,,CommonHouseMartin/791964.mp3,cohmar1,364544.0,44100.0,8.266303854875284,['cohmar1']
798717,Delichon,urbicum,Common House Martin,Nelson Conceição,37.0931,-7.7055,"['call', 'song']",https://xeno-canto.org/798717,XC798717-230316-042246AndorinhaBeirais.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,04:22,[],Delichon urbicum,,CommonHouseMartin/798717.mp3,cohmar1,408830.0,48000.0,8.517291666666667,['cohmar1']
794063,Delichon,urbicum,Common House Martin,Andrew Harrop,34.736,32.435,['flight call'],https://xeno-canto.org/794063,XC794063-2023-04-18-HM-clip.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,07:30,[],Delichon urbicum,,CommonHouseMartin/794063.mp3,cohmar1,121578.0,44100.0,2.75687074829932,['cohmar1']
792842,Delichon,urbicum,Common House Martin,José Manuel Reyes Páez,37.3913,-6.2057,"['flight call', 'nocturnal flight call']",https://xeno-canto.org/792842,XC792842-110423-1006-3-14-09-delichon-urbicum.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,00:45,[],Delichon urbicum,,CommonHouseMartin/792842.mp3,cohmar1,2071878.0,44100.0,46.98136054421769,['cohmar1']
799679,Egretta,garzetta,Little Egret,Pere Josa,40.6832,0.831,['call'],https://xeno-canto.org/799679,XC799679-EgrgarAlf20230325.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,19:00,[],Egretta garzetta,,LittleEgret/799679.mp3,litegr,238437.0,44100.0,5.406734693877551,['litegr']
795969,Egretta,garzetta,Little Egret,Geoff Carey,22.5055,114.0731,"['alarm call', 'flight call']",https://xeno-canto.org/795969,XC795969-Egretta-garzetta-garzetta-T6776-norm-8dB-NR-24dB-HP-500Hz.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,09:00,[],Egretta garzetta,,LittleEgret/795969.mp3,litegr,864000.0,48000.0,18.0,['litegr']
795968,Egretta,garzetta,Little Egret,Geoff Carey,22.4939,114.0404,"['alarm call', 'flight call']",https://xeno-canto.org/795968,XC795968-Egretta-garzetta-garzetta-T6582-norm-8dB-NR-24dB-HP-500Hz.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,09:00,[],Egretta garzetta,,LittleEgret/795968.mp3,litegr,480000.0,48000.0,10.0,['litegr']
795967,Egretta,garzetta,Little Egret,Geoff Carey,22.4939,114.0404,"['alarm call', 'flight call']",https://xeno-canto.org/795967,XC795967-Egretta-garzetta-garzetta-T6411-norm-8dB-NR-24dB-HP-500Hz.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00,[],Egretta garzetta,,LittleEgret/795967.mp3,litegr,240000.0,48000.0,5.0,['litegr']
795966,Egretta,garzetta,Little Egret,Geoff Carey,22.4939,114.0404,"['alarm call', 'flight call']",https://xeno-canto.org/795966,XC795966-Egretta-garzetta-garzetta-MP-0869-norm-8dB-NR-24dB-HP-500Hz.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,11:30,[],Egretta garzetta,,LittleEgret/795966.mp3,litegr,480000.0,48000.0,10.0,['litegr']
795965,Egretta,garzetta,Little Egret,Geoff Carey,22.507,114.1151,['flight call'],https://xeno-canto.org/795965,XC795965-Egretta-garzetta-garzetta-T6516-norm-8dB-NR-24dB-HP-500Hz.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00,[],Egretta garzetta,,LittleEgret/795965.mp3,litegr,336000.0,48000.0,7.0,['litegr']
795964,Egretta,garzetta,Little Egret,Geoff Carey,22.507,114.1151,"['alarm call', 'flight call']",https://xeno-canto.org/795964,XC795964-Egretta-garzetta-garzetta-MP-0609-norm-8dB-NR-24dB-HP-500Hz.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00,[],Egretta garzetta,,LittleEgret/795964.mp3,litegr,192048.0,48000.0,4.001,['litegr']
795658,Egretta,garzetta,Little Egret,Lim Ying Hien,3.4203,101.152,['uncertain'],https://xeno-canto.org/795658,XC795658-Little-Egret-20230423-TgKr-e.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,18:00,[],Egretta garzetta,,LittleEgret/795658.mp3,litegr,2247876.0,44100.0,50.97224489795919,['litegr']
790717,Egretta,garzetta,Little Egret,Stanislas Wroza,43.3479,4.7934,"['call', 'flight call']",https://xeno-canto.org/790717,XC790717-Aigrette-garzette-deux-cris-à-l-envol-+.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Egretta garzetta,,LittleEgret/790717.mp3,litegr,555564.0,44100.0,12.5978231292517,['litegr']
795142,Egretta,garzetta,Little Egret,Paul Coiffard,45.9341,-0.9596,"['call', 'flight call', 'nocturnal flight call']",https://xeno-canto.org/795142,XC795142-Aigrette-garzette-C-20230422_0155.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,01:50,[],Egretta garzetta,,LittleEgret/795142.mp3,litegr,511918.0,44100.0,11.6081179138322,['litegr']
791068,Egretta,garzetta,Little Egret,julien Birard,43.6776,4.6226,['nocturnal flight call'],https://xeno-canto.org/791068,XC791068-Crabier_09052022_2h10_amplifie.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,02:10,[],Egretta garzetta,,LittleEgret/791068.mp3,litegr,30213.0,22050.0,1.370204081632653,['litegr']
794678,Eminia,lepida,Grey-capped Warbler,Brendan Sloan,,,['call'],https://xeno-canto.org/794678,XC794678-0629-Grey-Capped-warbler.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,07:00,[],Eminia lepida,,Grey-cappedWarbler/794678.mp3,gycwar3,400726.0,48000.0,8.348458333333333,['gycwar3']
306609,Granatina,ianthinogaster,Purple Grenadier,Hans Matheve,4.4363,38.2768,['call'],https://xeno-canto.org/306609,"XC306609-Purple Grenadier (call, Ethiopia, Buduluk, dec2015, 1).MP3",//creativecommons.org/licenses/by-nc-nd/4.0/,?,[],Granatina ianthinogaster,,PurpleGrenadier/306609.mp3,purgre2,2401920.0,48000.0,50.04,['purgre2']
300852,Granatina,ianthinogaster,Purple Grenadier,Peter Boesman,8.898257,40.058013,['call'],https://xeno-canto.org/300852,XC300852-LS_59727 Purple Grenadier call B.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,12:00,[],Granatina ianthinogaster,,PurpleGrenadier/300852.mp3,purgre2,562176.0,44100.0,12.747755102040816,['purgre2']
277852,Granatina,ianthinogaster,Purple Grenadier,Andrew Spencer,5.2013,40.0589,['call'],https://xeno-canto.org/277852,XC277852-Purple Grenadier2015-1-4-2.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,09:40,[],Granatina ianthinogaster,,PurpleGrenadier/277852.mp3,purgre2,1080576.0,48000.0,22.512,['purgre2']
510455,Granatina,ianthinogaster,Purple Grenadier,Peter Boesman,-3.809899,37.497923,['call'],https://xeno-canto.org/510455,XC510455-LS_58552 Purple Grenadier calls B Grey Wren Warbler C.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,09:00,[],Granatina ianthinogaster,,PurpleGrenadier/510455.mp3,purgre2,467712.0,44100.0,10.605714285714283,['purgre2']
306610,Granatina,ianthinogaster,Purple Grenadier,Hans Matheve,4.4363,38.2768,['song'],https://xeno-canto.org/306610,"XC306610-Purple Grenadier (song, Ethiopia, Buduluk, dec2015, 1).MP3",//creativecommons.org/licenses/by-nc-nd/4.0/,?,[],Granatina ianthinogaster,,PurpleGrenadier/306610.mp3,purgre2,2254464.0,48000.0,46.968,['purgre2']
300846,Granatina,ianthinogaster,Purple Grenadier,Peter Boesman,4.714186,39.175239,['call'],https://xeno-canto.org/300846,XC300846-LS_50439 Purple Grenadier landing calls B.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,15:30,[],Granatina ianthinogaster,,PurpleGrenadier/300846.mp3,purgre2,543744.0,44100.0,12.329795918367347,['purgre2']
300845,Granatina,ianthinogaster,Purple Grenadier,Peter Boesman,4.714186,39.175239,['song'],https://xeno-canto.org/300845,XC300845-LS_50439 Mouse-coloured Penduline-tit calls C Purple Grenadier song A.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,15:30,[],Granatina ianthinogaster,,PurpleGrenadier/300845.mp3,purgre2,1760256.0,44100.0,39.91510204081633,['purgre2']
277851,Granatina,ianthinogaster,Purple Grenadier,Andrew Spencer,5.2013,40.0589,['call'],https://xeno-canto.org/277851,XC277851-Purple Grenadier2015-1-4-1.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,09:40,[],Granatina ianthinogaster,,PurpleGrenadier/277851.mp3,purgre2,687744.0,48000.0,14.328,['purgre2']
510456,Granatina,ianthinogaster,Purple Grenadier,Peter Boesman,-4.0621,37.7841,['call'],https://xeno-canto.org/510456,XC510456-LS_58620 Purple Grenadier call C.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,06:00,[],Granatina ianthinogaster,,PurpleGrenadier/510456.mp3,purgre2,660096.0,44100.0,14.968163265306124,['purgre2']
455543,Granatina,ianthinogaster,Purple Grenadier,Frank Lambert,-1.2519,34.9963,"['call', 'flight call']",https://xeno-canto.org/455543,XC455543-Uraeginthus_ianthinogaster-FL perched then flight nr Oloololo 26Nov18 8.07am LS113097a.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,08:07,[],Granatina ianthinogaster,,PurpleGrenadier/455543.mp3,purgre2,815616.0,44100.0,18.494693877551025,['purgre2']
792632,Hedydipna,collaris,Collared Sunbird,Alain Verneau,6.8314,-1.5197,['call'],https://xeno-canto.org/792632,XC792632-Collared-Sunbird_1228.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,09:00,[],Hedydipna collaris,,CollaredSunbird/792632.mp3,colsun2,1534185.0,44100.0,34.78877551020408,['colsun2']
793342,Hedydipna,collaris,Collared Sunbird,Ehren Eksteen,-29.2972,31.425,['song'],https://xeno-canto.org/793342,XC793342-18-December-2022-16-17-17.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00,['rewsta1'],Hedydipna collaris,,CollaredSunbird/793342.mp3,colsun2,575200.0,32000.0,17.975,"['colsun2', 'rewsta1']"
799514,Hirundo,rustica,Barn Swallow,Stephan Risch,39.2312,25.9361,['song'],https://xeno-canto.org/799514,"XC799514-230503_1780-1053-Rauchschwalbe.-GRE.-Lesvos,-Ypsilou-Monastery.-Stephan-Risch.wav",//creativecommons.org/licenses/by-nc-sa/4.0/,10:53,[],Hirundo rustica,,BarnSwallow/799514.mp3,barswa,725271.0,44100.0,16.446054421768707,['barswa']
799417,Hirundo,rustica,Barn Swallow,João Tomás,41.7845,-5.9877,['song'],https://xeno-canto.org/799417,XC799417-Hirundo-rustica_song-another-male_050523_Escober-de-Tabara.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,06:42,[],Hirundo rustica,,BarnSwallow/799417.mp3,barswa,5522432.0,44100.0,125.22521541950114,['barswa']
798603,Hirundo,rustica,Barn Swallow,João Tomás,41.7825,-5.986,['song'],https://xeno-canto.org/798603,XC798603-Hirundo-rustica_male-song_050523_Escober-de-Tabara.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,06:45,[],Hirundo rustica,,BarnSwallow/798603.mp3,barswa,4705984.0,44100.0,106.7116553287982,['barswa']
798346,Hirundo,rustica,Barn Swallow,Dean McDonnell,53.93,-6.5882,['song'],https://xeno-canto.org/798346,XC798346-swallow_xeno-canto.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,04:30,[],Hirundo rustica,,BarnSwallow/798346.mp3,barswa,1117717.0,44100.0,25.345056689342403,['barswa']
795454,Hirundo,rustica,Barn Swallow,Tiiu Tali,58.1497,26.0899,['song'],https://xeno-canto.org/795454,XC795454-HIRRUS_song_230424_kl1405_Rannakyla_TT.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,14:05,[],Hirundo rustica,,BarnSwallow/795454.mp3,barswa,152812.0,48000.0,3.183583333333333,['barswa']
795453,Hirundo,rustica,Barn Swallow,Tiiu Tali,58.1497,26.0899,['song'],https://xeno-canto.org/795453,XC795453-HIRRUS_song_230424_kl1355_Rannakyla_TT.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,13:55,[],Hirundo rustica,,BarnSwallow/795453.mp3,barswa,668892.0,48000.0,13.93525,['barswa']
795140,Hirundo,rustica,Barn Swallow,Xurde Acebrás,43.2134,-5.7441,['song'],https://xeno-canto.org/795140,XC795140-Golondrina.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,20:00,[],Hirundo rustica,,BarnSwallow/795140.mp3,barswa,652938.0,44100.0,14.805850340136054,['barswa']
794807,Hirundo,rustica,Barn Swallow,Ludivine Delamare,47.8954,-2.4272,['song'],https://xeno-canto.org/794807,XC794807-HIRRUS_Le-Roc-Brien_56_Ploermel_220505_0486.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,09:30,[],Hirundo rustica,,BarnSwallow/794807.mp3,barswa,3003757.0,44100.0,68.11240362811792,['barswa']
791862,Hirundo,rustica,Barn Swallow,Paul Kelly,52.1963,-6.4439,['alarm call'],https://xeno-canto.org/791862,XC791862-swallow.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,18:00,[],Hirundo rustica,,BarnSwallow/791862.mp3,barswa,445369.0,44100.0,10.09907029478458,['barswa']
798895,Hirundo,rustica,Barn Swallow,WINDELS Martin,50.7813,2.9777,['song'],https://xeno-canto.org/798895,XC798895-HIRONDELLE-RUSTIQUE_ESG-HOUTHEM_20230506_17H00.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,17:00,[],Hirundo rustica,,BarnSwallow/798895.mp3,barswa,426576.0,16000.0,26.661,['barswa']
795467,Hirundo,rustica,Barn Swallow,Lars Berglund,57.6264,12.8413,['flight call'],https://xeno-canto.org/795467,XC795467-Ladusvalor.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,16:17,[],Hirundo rustica,,BarnSwallow/795467.mp3,barswa,569664.0,44100.0,12.917551020408164,['barswa']
790947,Hirundo,rustica,Barn Swallow,Sue Riffe,39.6317,-107.7548,['song'],https://xeno-canto.org/790947,XC790947-Barn-Swallow-song-in-Cty-CO-on-6.12.22-at-9.16-for-.43.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,09:16,[],Hirundo rustica,,BarnSwallow/790947.mp3,barswa,1930626.0,44100.0,43.77836734693877,['barswa']
790601,Hirundo,rustica,Barn Swallow,Dimitri,42.9037,13.9077,['song'],https://xeno-canto.org/790601,XC790601-rondine_sentDR0000_2728.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,07:30,[],Hirundo rustica,,BarnSwallow/790601.mp3,barswa,4810053.0,48000.0,100.2094375,['barswa']
796589,Hirundo,rustica,Barn Swallow,bzcuhlA03n,48.3566,10.7894,['song'],https://xeno-canto.org/796589,XC796589-documentDUE220423Birstbyranzii!2204wcutted03-01.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,?,[],Hirundo rustica,,BarnSwallow/796589.mp3,barswa,5027400.0,44100.0,114.0,['barswa']
797044,Hirundo,rustica,Barn Swallow,Sven Normant,48.0389,-4.8504,"['flight call', 'song']",https://xeno-canto.org/797044,XC797044-Hirondelle_rustique_Hirundo_rustica_flights_call_song_Sein.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,15:00,[],Hirundo rustica,,BarnSwallow/797044.mp3,barswa,1030718.0,48000.0,21.473291666666668,['barswa']
793339,Lagonosticta,senegala,Red-billed Firefinch,Ehren Eksteen,-23.3882,27.412,['call'],https://xeno-canto.org/793339,XC793339-24-August-2022-10-54-10.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,07:30,['blbpuf2'],Lagonosticta senegala,,Red-billedFirefinch/793339.mp3,rebfir2,383678.0,32000.0,11.9899375,"['rebfir2', 'blbpuf2']"
794135,Lamprotornis,chalybaeus,Greater Blue-eared Starling,isaac kilusu,-2.9858,37.5975,['song'],https://xeno-canto.org/794135,XC794135-greater-blue-eared-1647ke.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,16:24,[],Lamprotornis chalybaeus,,GreaterBlue-earedStarling/794135.mp3,gbesta1,402671.0,48000.0,8.388979166666667,['gbesta1']
797227,Lamprotornis,purpuroptera,Rüppell's Starling,Brendan Sloan,,,['call'],https://xeno-canto.org/797227,XC797227-0815-Ruppells-Long-Tailed-starling.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,16:00,[],Lamprotornis purpuroptera,,Rüppell'sStarling/797227.mp3,ruegls1,1304544.0,48000.0,27.178,['ruegls1']
794886,Lamprotornis,regius,Golden-breasted Starling,Brendan Sloan,,,['call'],https://xeno-canto.org/794886,XC794886-0767-Golden-Breasted-starling.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,14:30,[],Lamprotornis regius,,Golden-breastedStarling/794886.mp3,gobsta5,1320142.0,48000.0,27.50295833333333,['gobsta5']
794883,Lamprotornis,superbus,Superb Starling,Brendan Sloan,,,['song'],https://xeno-canto.org/794883,XC794883-0766-Superb-starling.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,14:00,[],Lamprotornis superbus,,SuperbStarling/794883.mp3,supsta1,550994.0,48000.0,11.479041666666667,['supsta1']
795078,Laniarius,funebris,Slate-colored Boubou,Brendan Sloan,,,['song'],https://xeno-canto.org/795078,XC795078-0780-Slate-Coloured-boubou.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,09:30,[],Laniarius funebris,,Slate-coloredBoubou/795078.mp3,slcbou1,1672386.0,48000.0,34.841375,['slcbou1']
795159,Lanius,collaris,Southern Fiscal,Dawie de Swardt,-28.419,28.0337,['call'],https://xeno-canto.org/795159,XC795159-FiscalCommon_HolhoekPaulRoux_20230418_Zoom.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,16:30,[],Lanius collaris,,SouthernFiscal/795159.mp3,soufis1,8366336.0,44100.0,189.7128344671202,['soufis1']
793482,Lanius,humeralis,Northern Fiscal,Oliver Fowler,-1.258,36.839,['song'],https://xeno-canto.org/793482,XC793482-20230318-162228_Northern-Fiscal_Muthaiga-CC_edited.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,16:22,['spewea1'],Lanius humeralis,,NorthernFiscal/793482.mp3,norfis1,4530176.0,48000.0,94.37866666666666,"['norfis1', 'spewea1']"
799951,Luscinia,luscinia,Thrush Nightingale,Niels Van Doninck,57.3663,17.091,"['call', 'song']",https://xeno-canto.org/799951,XC799951-Noordse-Nachtegaal-20220523-0730-2a.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,07:30,[],Luscinia luscinia,,ThrushNightingale/799951.mp3,thrnig1,10521216.0,48000.0,219.192,['thrnig1']
799950,Luscinia,luscinia,Thrush Nightingale,Niels Van Doninck,57.3663,17.091,"['call', 'song']",https://xeno-canto.org/799950,XC799950-Noordse-Nachtegaal-20220523-0730-1a.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,07:30,[],Luscinia luscinia,,ThrushNightingale/799950.mp3,thrnig1,601344.0,48000.0,12.528,['thrnig1']
799949,Luscinia,luscinia,Thrush Nightingale,Niels Van Doninck,56.6188,16.4996,"['call', 'song']",https://xeno-canto.org/799949,XC799949-Noordse-Nachtegaal-20220522-1755-1a.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,17:35,"['wlwwar', 'thrnig1']",Luscinia luscinia,,ThrushNightingale/799949.mp3,thrnig1,21261312.0,48000.0,442.944,"['thrnig1', 'wlwwar', 'thrnig1']"
799946,Luscinia,luscinia,Thrush Nightingale,Niels Van Doninck,56.6188,16.4996,"['call', 'song']",https://xeno-canto.org/799946,XC799946-Noordse-Nachtegaal-20220522-1735-2a.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,17:35,['wlwwar'],Luscinia luscinia,,ThrushNightingale/799946.mp3,thrnig1,4129920.0,48000.0,86.04,"['thrnig1', 'wlwwar']"
799945,Luscinia,luscinia,Thrush Nightingale,Niels Van Doninck,56.6188,16.4996,"['call', 'song']",https://xeno-canto.org/799945,XC799945-Noordse-Nachtegaal-20220522-1735-1a.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,17:35,"['wlwwar', 'thrnig1']",Luscinia luscinia,,ThrushNightingale/799945.mp3,thrnig1,11053440.0,48000.0,230.28,"['thrnig1', 'wlwwar', 'thrnig1']"
799943,Luscinia,luscinia,Thrush Nightingale,Niels Van Doninck,56.6169,16.5067,"['call', 'song']",https://xeno-canto.org/799943,XC799943-Noordse-Nachtegaal-20220522-1725-1a.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,17:25,['wlwwar'],Luscinia luscinia,,ThrushNightingale/799943.mp3,thrnig1,4965120.0,48000.0,103.44,"['thrnig1', 'wlwwar']"
799942,Luscinia,luscinia,Thrush Nightingale,Niels Van Doninck,56.6169,16.5067,['song'],https://xeno-canto.org/799942,XC799942-Noordse-Nachtegaal-20220522-1715-1a.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,17:15,"['wlwwar', 'thrnig1']",Luscinia luscinia,,ThrushNightingale/799942.mp3,thrnig1,16465536.0,48000.0,343.032,"['thrnig1', 'wlwwar', 'thrnig1']"
799554,Luscinia,luscinia,Thrush Nightingale,Max Karlsson,59.8304,17.6619,['song'],https://xeno-canto.org/799554,XC799554-AnyConv.com__NÃ¤ktergal-9_5-2023.mp3,//creativecommons.org/licenses/by-sa/4.0/,04:48,[],Luscinia luscinia,,ThrushNightingale/799554.mp3,thrnig1,1675264.0,48000.0,34.90133333333333,['thrnig1']
798359,Luscinia,luscinia,Thrush Nightingale,Roman Cheprasov,51.8657,23.8136,['song'],https://xeno-canto.org/798359,XC798359-R00282.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,10:02,[],Luscinia luscinia,,ThrushNightingale/798359.mp3,thrnig1,1248876.0,44100.0,28.31918367346939,['thrnig1']
791302,Luscinia,luscinia,Thrush Nightingale,Marcin Urbański,49.6473,20.6815,['song'],https://xeno-canto.org/791302,XC791302-220602_003_Tr1.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,20:30,[],Luscinia luscinia,,ThrushNightingale/791302.mp3,thrnig1,87934508.0,48000.0,1831.9689166666667,['thrnig1']
791297,Luscinia,luscinia,Thrush Nightingale,Marcin Urbański,49.6473,20.6815,['song'],https://xeno-canto.org/791297,XC791297-220602_002_Tr1.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,20:30,[],Luscinia luscinia,,ThrushNightingale/791297.mp3,thrnig1,28336248.0,48000.0,590.3385,['thrnig1']
791295,Luscinia,luscinia,Thrush Nightingale,Marcin Urbański,49.6473,20.6815,['song'],https://xeno-canto.org/791295,XC791295-220602_001_Tr1.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,20:30,[],Luscinia luscinia,,ThrushNightingale/791295.mp3,thrnig1,28057073.0,48000.0,584.5223541666667,['thrnig1']
795509,Luscinia,luscinia,Thrush Nightingale,Rafał Szczerbik,50.0473,21.3745,['song'],https://xeno-canto.org/795509,XC795509-słowik-szary.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,06:30,[],Luscinia luscinia,,ThrushNightingale/795509.mp3,thrnig1,3319197.0,48000.0,69.1499375,['thrnig1']
791513,Malaconotus,blanchoti,Grey-headed Bushshrike,Dries Van de Loock,-13.6052,29.1577,['song'],https://xeno-canto.org/791513,"XC791513-grey-headed-bushshrike-(song)-northswaka,Mkushi,ZAMBIA_20230226_142425_01.mp3",//creativecommons.org/licenses/by-nc-nd/4.0/,?,[],Malaconotus blanchoti,,Grey-headedBushshrike/791513.mp3,gyhbus1,1243056.0,48000.0,25.897,['gyhbus1']
791512,Malaconotus,blanchoti,Grey-headed Bushshrike,Dries Van de Loock,-13.6052,29.1577,['song'],https://xeno-canto.org/791512,"XC791512-grey-headed-bushshrike-(song)-northswaka,Mkushi,ZAMBIA_20230226_141637_01.mp3",//creativecommons.org/licenses/by-nc-nd/4.0/,?,[],Malaconotus blanchoti,,Grey-headedBushshrike/791512.mp3,gyhbus1,2192640.0,48000.0,45.68,['gyhbus1']
